StoryId,Title,Author,Author Profile,Link Story,Member Only,Publish Date,Year,Month,Period,Claps,Responses,Classification
0c8b56710b32,Modern Data Warehouse with Microsoft Fabric,Ayşegül Yiğit,https://medium.com/@ayigit,https://medium.com/microsoft-power-bi/modern-data-warehouse-with-microsoft-fabric-0c8b56710b32,FALSE,2/7/2025 0:00,2025,02,2025-02,30,2,
2766af4659b8,"Custom Date Filtering in Power BI: Returning Results Until, But Not Including, the End Date",Sanjana Putchala,https://medium.com/@sanjana.putchala,https://medium.com/microsoft-power-bi/custom-date-filtering-in-power-bi-returning-results-until-but-not-including-the-end-date-2766af4659b8,FALSE,2/7/2025 0:00,2025,02,2025-02,24,0,
fb1d9b6f6dce,5 Simple Changes in Power BI to Reduce Data Model Size by 99%🤩,Akshay Mishra,https://medium.com/@akshaymishrabi,https://medium.com/microsoft-power-bi/5-simple-changes-in-power-bi-to-reduce-data-model-size-by-99-fb1d9b6f6dce,TRUE,2/7/2025 0:00,2025,02,2025-02,416,6,
a5a96a6c202c,How to Create Calculated Columns vs. Measures in Power BI?,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/how-to-create-calculated-columns-vs-measures-in-power-bi-a5a96a6c202c,TRUE,2/6/2025 0:00,2025,02,2025-02,62,0,
95993a4b3963,All About Power Apps: Improving Your Business with Ease,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/all-about-power-apps-improving-your-business-with-ease-95993a4b3963,TRUE,2/5/2025 0:00,2025,02,2025-02,55,0,
b421db198515,Separating Multiple Values using Delimiters in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/separating-multiple-values-using-delimiters-in-power-bi-b421db198515,TRUE,2/5/2025 0:00,2025,02,2025-02,15,0,
e049ba55035e,Get Started with Microsoft Fabric in 2025.,Musili Adebayo,https://medium.com/@musiliadebayo,https://medium.com/microsoft-power-bi/get-started-with-microsoft-fabric-in-2025-e049ba55035e,TRUE,2/5/2025 0:00,2025,02,2025-02,29,0,
3d3c9b17a571,DP-700: Implementing Data Engineering Solutions Using Microsoft Fabric — Part 6 (Design and…,Abu Bakar Nisar Alvi,https://medium.com/@thedataguyisb,https://medium.com/microsoft-power-bi/dp-700-implementing-data-engineering-solutions-using-microsoft-fabric-part-6-design-and-3d3c9b17a571,FALSE,2/4/2025 0:00,2025,02,2025-02,5,1,
e7eab7e43835,Power BI for All: Transforming Industries with Data-Driven Insights,Emily Smith,https://medium.com/@smith.emily2584,https://medium.com/microsoft-power-bi/power-bi-for-all-transforming-industries-with-data-driven-insights-e7eab7e43835,FALSE,2/4/2025 0:00,2025,02,2025-02,5,0,
69245858c6bc,Creating a Project Referred KPI in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/creating-a-project-referred-kpi-in-power-bi-69245858c6bc,TRUE,2/3/2025 0:00,2025,02,2025-02,27,0,
df1ec06f14f1,Power BI vs Excel: When to Use Which Tool?,Heera Jat,https://medium.com/@heera_jat,https://medium.com/microsoft-power-bi/power-bi-vs-excel-when-to-use-which-tool-df1ec06f14f1,TRUE,2/3/2025 0:00,2025,02,2025-02,7,0,
0310db2b2cc2,Why Is My Power BI Data Refresh Failing?,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/why-is-my-power-bi-data-refresh-failing-0310db2b2cc2,TRUE,2/2/2025 0:00,2025,02,2025-02,77,1,
8682a2e1c8d7,Predictive Analytics Using Power BI and Co-Pilot,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/predictive-analytics-using-power-bi-and-co-pilot-8682a2e1c8d7,TRUE,2/1/2025 0:00,2025,02,2025-02,130,1,
41869ec29908,15 Unknown Revolutionary Features of Power BI 📊,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/15-unknown-revolutionary-features-of-power-bi-41869ec29908,FALSE,1/30/2025 0:00,2025,01,2025-01,5,0,
cdfa4ad61287,Advanced Data Transformation using Row Number Over Partition By Function in Power Query,Mubar Dauda,https://medium.com/@mubarbianalytics,https://medium.com/microsoft-power-bi/advanced-data-transformation-using-row-number-over-partition-by-function-in-power-query-cdfa4ad61287,TRUE,1/30/2025 0:00,2025,01,2025-01,20,0,
f3718785e718,Bulk Insert to SQL in Seconds: Power Apps + Power Automate Hack 🚀,Diptanshu Bhatia,https://medium.com/@diptanshu.bhatia,https://medium.com/microsoft-power-bi/supercharge-your-data-transfers-fast-bulk-inserts-from-power-apps-to-sql-server-with-power-f3718785e718,FALSE,1/30/2025 0:00,2025,01,2025-01,11,0,
f7853bc85953,10 Must-Know DAX Operations for Every Professional Power BI Analyst in 2024,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/10-must-know-dax-operations-for-every-professional-power-bi-analyst-in-2024-f7853bc85953,FALSE,1/30/2025 0:00,2025,01,2025-01,16,0,
7c22025a3993,Temporal Alignment in Power BI: How to Align Different Time Periods for Comparative Analysis?,Mateusz Mossakowski,https://medium.com/@mossakowski.mateusz,https://medium.com/microsoft-power-bi/temporal-alignment-in-power-bi-how-to-align-different-time-periods-for-comparative-analysis-7c22025a3993,FALSE,1/29/2025 0:00,2025,01,2025-01,22,0,
938214bc1a12,Cleaning Donut Charts through Grouping Categories in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/cleaning-donut-charts-through-grouping-categories-in-power-bi-938214bc1a12,TRUE,1/29/2025 0:00,2025,01,2025-01,23,0,
b8a97f6f524d,Completing the Accenture North America Data Analytics and Visualization Virtual Internship on…,Jay Bhange,https://medium.com/@jaybhange55,https://medium.com/microsoft-power-bi/completing-the-accenture-north-america-data-analytics-and-visualization-virtual-internship-on-b8a97f6f524d,FALSE,1/28/2025 0:00,2025,01,2025-01,5,0,
04fbc959e422,How Copilot in Power BI Enhances Development Efficiency,Emily Smith,https://medium.com/@smith.emily2584,https://medium.com/microsoft-power-bi/how-copilot-in-power-bi-enhances-development-efficiency-04fbc959e422,FALSE,1/27/2025 0:00,2025,01,2025-01,7,0,
e73501c025ac,Dive into DAX: Unlock the Full Potential of FORMAT,Ethan Guyant,https://medium.com/@emguyant,https://medium.com/microsoft-power-bi/dive-into-dax-unlock-the-full-potential-of-format-e73501c025ac,TRUE,1/27/2025 0:00,2025,01,2025-01,29,1,
2fab8688d5e1,"Step-by-Step Email Power Automation for Power BI Reports: Pages, Visuals, and ReportLevelFilters",Gökberk Uzuntaş,https://medium.com/@uzuntasgokberk,https://medium.com/microsoft-power-bi/step-by-step-email-power-automation-for-power-bi-reports-pages-visuals-and-reportlevelfilters-2fab8688d5e1,FALSE,1/26/2025 0:00,2025,01,2025-01,119,1,
50c8e3adce0c,Mastering Drill-Through in Power BI: Detailed Data Analysis,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/mastering-drill-through-in-power-bi-detailed-data-analysis-50c8e3adce0c,TRUE,1/26/2025 0:00,2025,01,2025-01,62,0,
8e4249951a22,Creating a Hexagon Sales KPI in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/creating-a-hexagon-sales-kpi-in-power-bi-8e4249951a22,TRUE,1/26/2025 0:00,2025,01,2025-01,14,0,
e5091c149c1a,Unlocking the Power of Power BI: Mastering Storage Mode,Avishek Ghosh (AV_DEVS),https://medium.com/@avdevs2501,https://medium.com/microsoft-power-bi/unlocking-the-power-of-power-bi-mastering-storage-mode-e5091c149c1a,FALSE,1/23/2025 0:00,2025,01,2025-01,36,0,
f73e92646f83,Pulling Deep Insights from Data Visualizations,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/pulling-deep-insights-from-data-visualizations-f73e92646f83,TRUE,1/23/2025 0:00,2025,01,2025-01,57,0,
875765e00fdb,Learn to use AVERAGEA function in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/learn-to-use-averagea-function-in-power-bi-875765e00fdb,TRUE,1/22/2025 0:00,2025,01,2025-01,7,0,
2cb2ea719ba5,Power Automate and Power BI Integration for Automatic Email Sending,Gökberk Uzuntaş,https://medium.com/@uzuntasgokberk,https://medium.com/microsoft-power-bi/power-automate-and-power-bi-integration-for-automatic-email-sending-2cb2ea719ba5,FALSE,1/21/2025 0:00,2025,01,2025-01,10,1,
6a5183c5ccae,Handling Non-Linear Data in Predictive Analytics: Advanced Modeling Strategies,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/handling-non-linear-data-in-predictive-analytics-advanced-modeling-strategies-6a5183c5ccae,TRUE,1/21/2025 0:00,2025,01,2025-01,6,0,
aa6a8dce373b,Creating a KPI with a Yearly Line Chart in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/creating-a-kpi-with-a-yearly-line-chart-in-power-bi-aa6a8dce373b,TRUE,1/19/2025 0:00,2025,01,2025-01,41,0,
10dd6819aed7,Mastering SQL Database in Microsoft Fabric: A Comprehensive Guide,Amit Chandak,https://medium.com/@amitchandak,https://medium.com/microsoft-power-bi/mastering-sql-database-in-microsoft-fabric-a-comprehensive-guide-10dd6819aed7,FALSE,1/16/2025 0:00,2025,01,2025-01,21,0,
31ec638bc03d,Constructing Effective Horizontal Dumbbell Plots,Iwa Sanjaya,https://medium.com/@iwasanjaya,https://medium.com/microsoft-power-bi/constructing-effective-horizontal-dumbbell-plots-31ec638bc03d,FALSE,1/16/2025 0:00,2025,01,2025-01,22,0,
3ffb8672b397,DP-700: Implementing Data Engineering Solutions Using Microsoft Fabric — Part 5 (Orchestrate…,Abu Bakar Nisar Alvi,https://medium.com/@thedataguyisb,https://medium.com/microsoft-power-bi/dp-700-implementing-data-engineering-solutions-using-microsoft-fabric-part-5-orchestrate-3ffb8672b397,FALSE,1/16/2025 0:00,2025,01,2025-01,7,2,
4a0c52582cee,Mastering Data Analyst Interviews,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/mastering-data-analyst-interviews-20-common-questions-and-expert-answers-4a0c52582cee,FALSE,1/16/2025 0:00,2025,01,2025-01,9,0,
56555e91b89b,Future of Reporting: Integrating Mixed Reality with Power BI for Immersive Analytics,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/future-of-reporting-integrating-mixed-reality-with-power-bi-for-immersive-analytics-56555e91b89b,TRUE,1/16/2025 0:00,2025,01,2025-01,5,0,
89931d539e28,Learn Power BI 2025- 20 Hours Video,Amit Chandak,https://medium.com/@amitchandak,https://medium.com/microsoft-power-bi/learn-power-bi-2025-20-hours-video-89931d539e28,FALSE,1/16/2025 0:00,2025,01,2025-01,52,0,
bbe3f4b71577,How to Create a Date Table in Power Query,Mubar Dauda,https://medium.com/@mubarbianalytics,https://medium.com/microsoft-power-bi/how-to-create-a-date-table-in-power-query-bbe3f4b71577,FALSE,1/16/2025 0:00,2025,01,2025-01,10,0,
af7a2fed62c1,Implementing All types on JOINS in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/implementing-all-types-on-joins-in-power-bi-af7a2fed62c1,TRUE,1/15/2025 0:00,2025,01,2025-01,7,0,
fb4545d83ed2,Power BI Fields Parameters Upgraded to the Next Level (Import Mode),Mateusz Mossakowski,https://medium.com/@mossakowski.mateusz,https://medium.com/microsoft-power-bi/power-bi-fields-parameters-upgraded-to-the-next-level-import-mode-fb4545d83ed2,FALSE,1/15/2025 0:00,2025,01,2025-01,19,0,
dff8efdf50bf,Microsoft Fabric Real-Time Intelligence: Turning Live Data into Actionable Insights,Gökberk Uzuntaş,https://medium.com/@uzuntasgokberk,https://medium.com/microsoft-power-bi/microsoft-fabric-real-time-intelligence-turning-live-data-into-actionable-insights-dff8efdf50bf,FALSE,1/13/2025 0:00,2025,01,2025-01,10,0,
f52897c3c704,Implementing GroupBy Technique in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/implementing-groupby-technique-in-power-bi-f52897c3c704,TRUE,1/12/2025 0:00,2025,01,2025-01,22,0,
1d7175d7d54e,Simple Tricks to Build a Vertical Lollipop and Dumbbell Charts,Iwa Sanjaya,https://medium.com/@iwasanjaya,https://medium.com/microsoft-power-bi/simple-tricks-to-build-a-vertical-lollipop-and-dumbbell-charts-1d7175d7d54e,FALSE,1/11/2025 0:00,2025,01,2025-01,24,1,
62aa64f47511,A Smarter Way to Manage Data Sources in Power BI,Sanjana Putchala,https://medium.com/@sanjana.putchala,https://medium.com/microsoft-power-bi/a-smarter-way-to-manage-data-sources-in-power-bi-62aa64f47511,FALSE,1/10/2025 0:00,2025,01,2025-01,60,3,
a38de03d4722,Easiest guide to differentiate MAX VS MAXX with examples in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/easiest-guide-to-differentiate-max-vs-maxx-with-examples-in-power-bi-a38de03d4722,TRUE,1/8/2025 0:00,2025,01,2025-01,8,0,
6b5dea4bc96a,Power BI and PowerPoint: Your Dynamic Duo for Efficient and Awesome Presentations,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/power-bi-and-powerpoint-your-dynamic-duo-for-efficient-and-awesome-presentations-6b5dea4bc96a,TRUE,1/6/2025 0:00,2025,01,2025-01,108,1,
b0cd3b665135,How to Handle Poor Data Quality as a Data Analyst,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/how-to-handle-poor-data-quality-as-a-data-analyst-b0cd3b665135,TRUE,1/6/2025 0:00,2025,01,2025-01,23,0,
5c4d298f748e,From Prediction to Presentation: Sales Forecasting with Meta’s Prophet and Power BI Using Python,Avishek Ghosh (AV_DEVS),https://medium.com/@avdevs2501,https://medium.com/microsoft-power-bi/from-prediction-to-presentation-sales-forecasting-with-metas-prophet-and-power-bi-using-python-5c4d298f748e,FALSE,1/5/2025 0:00,2025,01,2025-01,21,0,
dcd3674effa3,How to Schedule Power BI Report Refreshes on Non-Fixed Interval Using Power Automate,Avishek Ghosh (AV_DEVS),https://medium.com/@avdevs2501,https://medium.com/microsoft-power-bi/how-to-schedule-power-bi-report-refreshes-on-non-fixed-interval-using-power-automate-dcd3674effa3,FALSE,1/5/2025 0:00,2025,01,2025-01,15,0,
f5fbcc6960a1,Creating a Sales KPI with Line Graph in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/creating-a-sales-kpi-with-line-graph-in-power-bi-f5fbcc6960a1,TRUE,1/5/2025 0:00,2025,01,2025-01,6,1,
71be43859c32,Microsoft Fabric Real-Time Dashboards in Action,Gökberk Uzuntaş,https://medium.com/@uzuntasgokberk,https://medium.com/microsoft-power-bi/microsoft-fabric-real-time-dashboards-in-action-71be43859c32,FALSE,1/4/2025 0:00,2025,01,2025-01,68,0,
9170e37c3d09,Superstore Sales Analysis: A Comprehensive Dashboard for Data-Driven Insights,Sai Krupa,https://medium.com/@saikrupar82,https://medium.com/microsoft-power-bi/superstore-sales-analysis-a-comprehensive-dashboard-for-data-driven-insights-9170e37c3d09,TRUE,1/3/2025 0:00,2025,01,2025-01,1600,14,
20c6e35b4991,Safeguarding Subtotals in Power BI: Strategies for Filtered Data Visualizations,Mateusz Mossakowski,https://medium.com/@mossakowski.mateusz,https://medium.com/microsoft-power-bi/safeguarding-subtotals-in-power-bi-strategies-for-filtered-data-visualizations-20c6e35b4991,FALSE,1/2/2025 0:00,2025,01,2025-01,7,0,
c8b29feb2d7a,Setting Data Goals for Your Organization in the New Year,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/setting-data-goals-for-your-organization-in-the-new-year-c8b29feb2d7a,TRUE,1/2/2025 0:00,2025,01,2025-01,23,0,
fefdc425787b,Dataflows Gen1 vs. Gen2: A Comprehensive Comparison,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/dataflows-gen1-vs-gen2-a-comprehensive-comparison-fefdc425787b,TRUE,1/2/2025 0:00,2025,01,2025-01,5,0,
7b5c41c97363,Merging Two Tables in Power BI using Power Query,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/merging-two-tables-in-power-bi-using-power-query-7b5c41c97363,TRUE,1/1/2025 0:00,2025,01,2025-01,10,0,
7d9a9d618aca,DP-700: Implementing Data Engineering Solutions Using Microsoft Fabric — Part 4 (Configure…,Abu Bakar Nisar Alvi,https://medium.com/@thedataguyisb,https://medium.com/microsoft-power-bi/dp-700-implementing-data-engineering-solutions-using-microsoft-fabric-part-4-configure-7d9a9d618aca,FALSE,1/1/2025 0:00,2025,01,2025-01,8,0,
8809e6227f8d,25 Data Tips for the Year 2025: Gear Up for Success,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/25-data-tips-for-the-year-2025-gear-up-for-success-8809e6227f8d,TRUE,12/30/2024 0:00,2024,12,2024-12,7,0,
c90622f53d4d,Get Next Row Values in a Nested Table,Japjeet Sodhi,https://medium.com/@japjeet.sodhi,https://medium.com/microsoft-power-bi/get-next-row-values-in-a-nested-table-c90622f53d4d,TRUE,12/30/2024 0:00,2024,12,2024-12,5,0,
6f98e87838fc,Building a Modern Dashboard Style KPI in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/building-a-modern-dashboard-style-kpi-in-power-bi-6f98e87838fc,TRUE,12/29/2024 0:00,2024,12,2024-12,64,1,
1110a87e93a4,Version Control Your Development with Git and GitHub,Avishek Ghosh (AV_DEVS),https://medium.com/@avdevs2501,https://medium.com/microsoft-power-bi/version-control-your-development-with-git-and-github-1110a87e93a4,FALSE,12/27/2024 0:00,2024,12,2024-12,5,0,
6398880d014a,Understanding AVERAGE VS AVERAGEX DAX Functions in POWER BI with examples,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/understanding-average-vs-averagex-dax-functions-in-power-bi-with-examples-6398880d014a,TRUE,12/25/2024 0:00,2024,12,2024-12,8,0,
709ebcbcb4fb,Data Model Design: Composite vs. Surrogate Keys,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/data-model-design-composite-vs-surrogate-keys-709ebcbcb4fb,TRUE,12/24/2024 0:00,2024,12,2024-12,8,0,
49f15cb825a5,Mastering SQL with Power BI,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/mastering-sql-with-power-bi-49f15cb825a5,TRUE,12/23/2024 0:00,2024,12,2024-12,8,1,
9e465b16208a,𝗠𝗮𝘀𝘁𝗲𝗿 𝗣𝗼𝘄𝗲𝗿 𝗕𝗜: 𝗜𝗻𝘀𝘁𝗮𝗹𝗹𝗶𝗻𝗴 & 𝗡𝗮𝘃𝗶𝗴𝗮𝘁𝗶𝗻𝗴 𝗣𝗼𝘄𝗲𝗿 𝗕𝗜…,Janvigupta,https://medium.com/@janvigupta1507,https://medium.com/microsoft-power-bi/-9e465b16208a,TRUE,12/23/2024 0:00,2024,12,2024-12,8,0,
34d7fe0351ae,Creating an Yearly Comparative KPI with Bar Charts in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/creating-an-yearly-comparative-kpi-with-bar-charts-in-power-bi-34d7fe0351ae,TRUE,12/22/2024 0:00,2024,12,2024-12,37,0,
e73575aa6839,Another 3 DAX Measures To Take Note Off For Your Next Dashboard,Devsomesh,https://medium.com/@devsomesh,https://medium.com/microsoft-power-bi/another-3-dax-measures-to-take-note-off-for-your-next-dashboard-e73575aa6839,TRUE,12/22/2024 0:00,2024,12,2024-12,16,0,
e5b65212858b,Real-Time Data Processing with Microsoft Fabric Eventstream,Gökberk Uzuntaş,https://medium.com/@uzuntasgokberk,https://medium.com/microsoft-power-bi/real-time-data-processing-with-microsoft-fabric-eventstream-e5b65212858b,FALSE,12/21/2024 0:00,2024,12,2024-12,21,0,
036cc5c6316b,Using Field Parameters to Display and Hide Columns in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/using-field-parameters-to-display-and-hide-columns-in-power-bi-036cc5c6316b,TRUE,12/18/2024 0:00,2024,12,2024-12,23,0,
b921230f0b4a,Power BI Tutorial: Visualizing Surplus and Deficit Using Stacked Column Chart,Iwa Sanjaya,https://medium.com/@iwasanjaya,https://medium.com/microsoft-power-bi/power-bi-tutorial-visualizing-surplus-and-deficit-using-stacked-column-chart-b921230f0b4a,TRUE,12/18/2024 0:00,2024,12,2024-12,81,1,
dcb843157022,Why Power BI Dataflows are the Secret to Smarter ETL Pipelines,Devsomesh,https://medium.com/@devsomesh,https://medium.com/microsoft-power-bi/why-power-bi-dataflows-are-the-secret-to-smarter-etl-pipelines-dcb843157022,TRUE,12/16/2024 0:00,2024,12,2024-12,11,0,
4d65d24a4176,Creating a Sales KPI with a Stacked Line and Bar Graph in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/creating-a-sales-kpi-with-a-stacked-line-and-bar-graph-in-power-bi-4d65d24a4176,TRUE,12/15/2024 0:00,2024,12,2024-12,10,0,
8e8a4f3fbd4d,Dataflows vs. Data Pipelines: Understanding the Differences,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/dataflows-vs-data-pipelines-understanding-the-differences-8e8a4f3fbd4d,TRUE,12/15/2024 0:00,2024,12,2024-12,110,0,
c0fb04f58115,Highlighting Specific Values in a Line/Area Chart in Power BI,Iwa Sanjaya,https://medium.com/@iwasanjaya,https://medium.com/microsoft-power-bi/highlighting-specific-values-in-a-line-area-chart-in-power-bi-c0fb04f58115,TRUE,12/15/2024 0:00,2024,12,2024-12,38,0,
d230c54e2710,DP-700: Implementing Data Engineering Solutions Using Microsoft Fabric — Part 3 (Implement…,Abu Bakar Nisar Alvi,https://medium.com/@thedataguyisb,https://medium.com/microsoft-power-bi/dp-700-implementing-data-engineering-solutions-using-microsoft-fabric-part-3-implement-d230c54e2710,FALSE,12/15/2024 0:00,2024,12,2024-12,15,1,
85e8f24dbfea,Using NETWORKDAYS Function in Power BI to Calculate Business Days,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/using-networkdays-function-in-power-bi-to-calculate-business-days-85e8f24dbfea,TRUE,12/13/2024 0:00,2024,12,2024-12,5,0,
2c67406e74b8,DP-700: Implementing Data Engineering Solutions Using Microsoft Fabric — Part 2 (Configure…,Abu Bakar Nisar Alvi,https://medium.com/@thedataguyisb,https://medium.com/microsoft-power-bi/dp-700-implementing-data-engineering-solutions-using-microsoft-fabric-part-2-configure-2c67406e74b8,TRUE,12/12/2024 0:00,2024,12,2024-12,12,0,
6446fca081e2,Dive into DAX: Getting Started with DAX Query View,Ethan Guyant,https://medium.com/@emguyant,https://medium.com/microsoft-power-bi/dive-into-dax-getting-started-with-dax-query-view-6446fca081e2,TRUE,12/12/2024 0:00,2024,12,2024-12,17,1,
fefd60ea60a7,Power BI for Regression Testing: Redefining Data Migration,Sanjana Putchala,https://medium.com/@sanjana.putchala,https://medium.com/microsoft-power-bi/power-bi-for-regression-testing-redefining-data-migration-fefd60ea60a7,FALSE,12/12/2024 0:00,2024,12,2024-12,29,1,
cccd13493b7f,Dataflows Gen2 in Microsoft Fabric: What’s New and How to Use It,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/dataflows-gen2-in-microsoft-fabric-whats-new-and-how-to-use-it-cccd13493b7f,TRUE,12/11/2024 0:00,2024,12,2024-12,109,0,
490d41826b26,Managing Power BI Capacity: What to Do When Memory Exceeds Limits,Devsomesh,https://medium.com/@devsomesh,https://medium.com/microsoft-power-bi/managing-power-bi-capacity-what-to-do-when-memory-exceeds-limits-490d41826b26,TRUE,12/10/2024 0:00,2024,12,2024-12,7,0,
6018de7a6272,Mastering Kusto Query Language (KQL),Gökberk Uzuntaş,https://medium.com/@uzuntasgokberk,https://medium.com/microsoft-power-bi/mastering-kusto-query-language-kql-6018de7a6272,FALSE,12/10/2024 0:00,2024,12,2024-12,26,0,
b0ddb0b226a6,DP-700: Implementing Data Engineering Solutions Using Microsoft Fabric — Part 1 (Introduction),Abu Bakar Nisar Alvi,https://medium.com/@thedataguyisb,https://medium.com/microsoft-power-bi/dp-700-implementing-data-engineering-solutions-using-microsoft-fabric-part-1-introduction-b0ddb0b226a6,TRUE,12/10/2024 0:00,2024,12,2024-12,16,2,
d01b998aae2d,Streamline User Access Requests & Approval with Power Automate,Avishek Ghosh (AV_DEVS),https://medium.com/@avdevs2501,https://medium.com/microsoft-power-bi/streamline-user-access-requests-approval-with-power-automate-d01b998aae2d,FALSE,12/10/2024 0:00,2024,12,2024-12,12,0,
2b78d102a24e,Unlocking Insights with Dataflows in Microsoft Fabric,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/unlocking-insights-with-dataflows-in-microsoft-fabric-2b78d102a24e,TRUE,12/9/2024 0:00,2024,12,2024-12,55,0,
9285e0ad33d0,Fabric Quick Tips: Hiding Power BI Report Page Navigation in Workspace Apps and Organizational Apps,Jon Vöge,https://medium.com/@jonvoge,https://medium.com/microsoft-power-bi/fabric-quick-tips-hiding-power-bi-report-page-navigation-in-workspace-apps-and-organizational-apps-9285e0ad33d0,FALSE,12/9/2024 0:00,2024,12,2024-12,10,0,
d9492d89fd56,Data Warehousing in Microsoft Fabric,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/data-warehousing-in-microsoft-fabric-d9492d89fd56,TRUE,12/9/2024 0:00,2024,12,2024-12,88,1,
e169256c8c24,Creating a Sales by Product Segment KPI with a Donut chart in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/creating-a-sales-by-product-segment-kpi-with-a-donut-chart-in-power-bi-e169256c8c24,TRUE,12/8/2024 0:00,2024,12,2024-12,5,0,
eed3144b65c8,Dynamic Dimension Attribute Buckets in Power BI: A Guide to Manufacturer Groupings Use Case,Mateusz Mossakowski,https://medium.com/@mossakowski.mateusz,https://medium.com/microsoft-power-bi/dynamic-dimension-attribute-buckets-in-power-bi-a-guide-to-manufacturer-groupings-use-case-eed3144b65c8,FALSE,12/8/2024 0:00,2024,12,2024-12,16,0,
2838a092174d,Using the Copy Data Activity in Microsoft Fabric via Data Factory,Ayşegül Yiğit,https://medium.com/@ayigit,https://medium.com/microsoft-power-bi/using-the-copy-data-activity-in-microsoft-fabric-via-data-factory-2838a092174d,FALSE,12/5/2024 0:00,2024,12,2024-12,70,4,
de6227480c8f,Power BI January to December 2024 Updates: A Year in Review,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/power-bi-january-to-december-2024-updates-a-year-in-review-de6227480c8f,TRUE,12/5/2024 0:00,2024,12,2024-12,78,0,
175890dee922,Master Power BI: A Beginner’s Guide to Power BI Components📊🚀,Janvigupta,https://medium.com/@janvigupta1507,https://medium.com/microsoft-power-bi/master-power-bi-a-beginners-guide-to-power-bi-components-175890dee922,TRUE,12/4/2024 0:00,2024,12,2024-12,9,0,
d9ab4181af28,Sorting Multiple Columns using Power Query in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/sorting-multiple-columns-using-power-query-in-power-bi-d9ab4181af28,TRUE,12/4/2024 0:00,2024,12,2024-12,58,0,
